State,name,site_name,collection_date,bcov_recovery,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_lci,PMMoV_gc_g_dry_weight_uci
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/4/19,2.1,0,0,0,5.54E+08,5.23E+08,5.85E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/4/25,1.339,0,0,0,4.09E+08,3.87E+08,4.32E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/4/26,1.645,0,0,0,2.00E+08,1.76E+08,2.28E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/4/27,1.039,0,0,0,6.25E+08,6.11E+08,6.39E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/1,1.849,0,0,0,3.65E+08,3.51E+08,3.78E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/2,1.746,0,0,0,5.63E+08,5.03E+08,6.27E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/3,1.54,0,0,0,2.00E+08,1.91E+08,2.08E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/4,1.06,0,0,0,6.37E+08,5.81E+08,6.93E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/8,1.161,0,0,0,3.24E+08,2.99E+08,3.48E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/9,1.669,0,0,0,3.43E+08,3.30E+08,3.55E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/10,1.267,0,0,0,2.47E+08,1.98E+08,2.97E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/15,0.915,0,0,0,1.22E+08,1.08E+08,1.34E+08
CA,"Sausalito, CA",Sausalito-Marin City Sanitary District,2023/5/23,1.381,0,0,0,4.35E+08,4.15E+08,4.54E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/8,0.87,0,0,0,4.64E+08,4.51E+08,4.75E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/10,1.189,0,0,0,1.37E+09,1.13E+09,1.65E+09
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/13,1.129,0,0,0,7.22E+08,7.09E+08,7.35E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/15,0.676,0,0,0,3.76E+08,2.83E+08,4.79E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/17,2.029,0,0,0,5.63E+08,5.51E+08,5.75E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/20,1.911,0,0,0,1.14E+09,9.49E+08,1.35E+09
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/22,1.055,0,0,0,4.15E+08,3.93E+08,4.35E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/24,1.333,2464.11626,805.4209652,4470.071998,2.71E+08,2.59E+08,2.84E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/2/27,1.187,0,0,0,4.33E+08,4.09E+08,4.58E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/1,1.306,0,0,0,4.53E+08,4.37E+08,4.68E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/3,1.102,0,0,0,4.96E+08,4.84E+08,5.08E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/6,1.209,0,0,0,6.49E+08,6.21E+08,6.79E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/8,1.232,0,0,0,7.29E+08,6.83E+08,7.74E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/10,0.933,0,0,0,1.07E+09,9.38E+08,1.20E+09
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/13,0.888,3807.397165,2186.381472,6081.42839,7.00E+08,6.39E+08,7.71E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/15,1.108,0,0,0,3.02E+08,2.78E+08,3.27E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/17,0.786,0,0,0,5.43E+08,5.30E+08,5.55E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/20,0.925,0,0,0,3.79E+08,3.46E+08,4.12E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/22,1.01,0,0,0,2.66E+08,2.56E+08,2.77E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/24,1.129,0,0,0,3.97E+08,3.73E+08,4.23E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/27,1.712,0,0,0,4.45E+08,4.19E+08,4.71E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/29,0.838,0,0,0,3.11E+09,2.94E+09,3.29E+09
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/3/31,0.938,0,0,0,4.91E+08,4.79E+08,5.03E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/3,0.647,0,0,0,3.90E+08,3.53E+08,4.30E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/5,0.801,0,0,0,4.58E+08,4.29E+08,4.89E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/7,0.706,0,0,0,3.62E+08,3.52E+08,3.72E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/10,1.233,0,0,0,3.91E+08,3.78E+08,4.04E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/12,0.489,0,0,0,2.08E+08,1.87E+08,2.31E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/14,0.805,0,0,0,3.81E+08,3.42E+08,4.17E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/17,0.697,0,0,0,3.95E+08,3.56E+08,4.33E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/19,0.799,0,0,0,6.14E+08,6.02E+08,6.26E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/21,1.323,0,0,0,6.16E+08,5.73E+08,6.60E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/24,1.557,0,0,0,4.68E+08,4.37E+08,4.96E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/26,0.661,0,0,0,1.96E+08,1.51E+08,2.39E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/4/28,1.128,0,0,0,2.67E+08,2.56E+08,2.76E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/1,0.547,0,0,0,3.69E+08,3.58E+08,3.80E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/3,0.958,0,0,0,5.27E+08,4.81E+08,5.79E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/5,1.324,0,0,0,4.33E+08,3.92E+08,4.72E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/8,0.928,0,0,0,5.13E+08,4.97E+08,5.32E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/10,1.977,0,0,0,7.63E+08,7.48E+08,7.78E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/12,0.795,0,0,0,3.34E+08,3.15E+08,3.55E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/15,0.752,0,0,0,3.42E+08,3.34E+08,3.51E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/17,1.223,0,0,0,4.36E+08,4.24E+08,4.47E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/19,0.74,0,0,0,5.02E+08,4.42E+08,5.57E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/22,0.687,0,0,0,3.23E+08,3.02E+08,3.45E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/24,0.44,0,0,0,2.67E+08,2.57E+08,2.78E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/26,1.148,0,0,0,8.75E+08,8.26E+08,9.22E+08
DE,"Seaford, DE",Seaford Wastewater Treatment Facility,2023/5/31,0.865,0,0,0,2.93E+08,2.81E+08,3.05E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/11,1.087,0,0,0,3.43E+08,3.34E+08,3.51E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/13,1.493,0,0,0,3.48E+08,1.93E+08,4.86E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/15,0.936,0,0,0,4.26E+08,3.71E+08,4.85E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/20,1.92,0,0,0,5.86E+08,5.73E+08,6.00E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/22,1.783,0,0,0,4.03E+08,3.94E+08,4.13E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/25,0.73,0,0,0,3.38E+08,3.24E+08,3.52E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/27,1.964,3522.117932,2022.559516,5625.767985,4.46E+08,4.25E+08,4.69E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/9/29,1.253,3457.925373,1228.879568,5920.046254,5.46E+08,5.22E+08,5.64E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/2,1.273,18825.53542,12675.95939,24982.12273,1.52E+09,1.49E+09,1.55E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/4,0.751,9729.392601,5655.83733,13607.95715,1.01E+09,9.84E+08,1.04E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/6,0.864,0,0,0,7.95E+08,6.57E+08,9.24E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/9,0.83,0,0,0,2.78E+08,2.63E+08,2.93E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/11,1.128,10265.65358,4169.698866,16178.90216,6.04E+08,5.92E+08,6.17E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/13,1.832,4701.178965,1944.596117,7041.72886,4.11E+08,3.76E+08,4.45E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/16,0.792,8809.856747,5868.560162,12600.7873,6.83E+08,6.42E+08,7.24E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/18,1.797,77045.06573,65920.27822,89357.69128,5.95E+08,5.79E+08,6.12E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/20,1.032,0,0,0,3.43E+08,3.09E+08,3.76E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/23,0.984,5254.431871,3220.345424,8505.413473,6.83E+08,6.70E+08,6.96E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/25,0.76,12388.54494,9143.657283,16323.20379,3.77E+08,3.56E+08,3.98E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/27,0.459,7272.064688,3476.467475,10815.19072,2.30E+09,2.04E+09,2.59E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/10/30,1.077,3724.067434,2364.444539,5474.44142,2.25E+08,2.19E+08,2.32E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/1,1.008,2747.121899,0,5222.738474,2.90E+08,2.81E+08,3.00E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/3,0.873,4869.94168,3640.052732,6350.116124,2.44E+08,2.38E+08,2.49E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/6,0.528,4345.275403,2711.649755,5965.661477,1.20E+08,9.26E+07,1.45E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/8,0.532,7700.47553,4456.952853,11014.02638,3.28E+08,2.81E+08,3.75E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/9,0.776,3754.617844,2302.313587,5718.343052,6.34E+08,3.99E+08,8.56E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/13,0.529,8423.012181,5426.585046,11913.57647,7.98E+08,5.47E+08,1.07E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/15,1.036,18340.74104,14116.50008,22810.08458,5.71E+08,5.31E+08,6.10E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/17,0.695,3428.340708,2283.74278,4903.568037,2.12E+08,2.06E+08,2.17E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/20,1.083,13423.40226,8352.881627,17916.81635,3.44E+08,3.33E+08,3.56E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/22,1.235,29741.21954,24335.35199,37294.74986,4.04E+08,3.93E+08,4.15E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/24,0.887,78915.49203,70348.57325,88152.07437,4.55E+08,4.24E+08,4.80E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/27,1,57577.91321,50703.79669,65047.3576,6.30E+08,5.26E+08,7.37E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/11/29,0.757,44984.12918,34609.63435,55857.19337,2.73E+08,1.96E+08,3.52E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/1,0.449,34754.23374,26211.79008,45301.69707,1.49E+08,1.16E+08,1.83E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/4,0.907,66361.50934,58823.08304,74518.5729,3.80E+08,3.67E+08,3.92E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/7,1.157,124707.1103,111787.0657,138588.5015,4.34E+08,4.24E+08,4.45E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/8,1.214,50787.38363,44855.37211,57221.21521,1.86E+08,1.80E+08,1.92E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/11,0.853,195724.273,174976.5632,218054.0963,4.71E+08,4.59E+08,4.84E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/13,1.226,253040.8354,238467.0616,271377.8732,5.66E+08,5.55E+08,5.77E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/15,1.248,146388.9823,127663.5261,169296.5341,2.50E+08,2.29E+08,2.70E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/18,0.799,210981.658,191811.6813,232996.0447,4.82E+08,4.10E+08,5.52E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/20,1.304,314228.4288,294666.8731,337084.2933,8.56E+08,8.38E+08,8.74E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/22,1.123,259627.9634,234618.4364,283446.6396,6.60E+08,6.40E+08,6.79E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/25,1.072,214212.3205,194819.3264,233607.0821,9.80E+08,9.50E+08,1.01E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/27,1.154,113365.2993,100888.6504,123818.0051,6.05E+08,5.89E+08,6.21E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2022/12/29,0.613,76851.75027,69557.61952,84146.50825,3.24E+08,3.15E+08,3.33E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/1/29,1.074,72093.28548,60613.93314,84940.6518,4.71E+08,4.60E+08,4.83E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/1/31,1.64,7109.126264,5060.219441,9269.910607,2.73E+08,2.66E+08,2.80E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/2,2.857,22428.88903,17279.72031,28511.98096,6.98E+08,6.80E+08,7.15E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/5,0.788,9311.54459,6533.525693,12783.90029,6.54E+08,6.29E+08,6.75E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/7,0.649,20193.1027,16194.56501,24801.33307,1.91E+08,1.45E+08,2.33E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/9,0.569,2608.682739,877.0896285,4579.73023,4.18E+08,3.68E+08,4.68E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/12,1.054,29657.5536,22848.90605,37701.06326,8.69E+08,7.74E+08,9.55E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/14,0.992,0,0,0,2.26E+08,2.19E+08,2.34E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/16,1.036,0,0,0,2.25E+08,2.12E+08,2.38E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/19,1.027,0,0,0,2.10E+08,1.88E+08,2.31E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/21,1.568,0,0,0,6.30E+08,6.14E+08,6.46E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/2/23,0.928,0,0,0,2.15E+08,2.06E+08,2.23E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/2,1.407,0,0,0,5.68E+08,5.49E+08,5.86E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/5,0.79,0,0,0,4.30E+08,4.07E+08,4.58E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/7,1.071,0,0,0,3.57E+08,3.46E+08,3.68E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/9,1.313,0,0,0,4.83E+08,4.69E+08,4.97E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/12,1.142,0,0,0,2.84E+08,2.63E+08,3.06E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/14,0.742,0,0,0,2.21E+08,2.10E+08,2.33E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/16,0.641,0,0,0,3.29E+08,3.19E+08,3.40E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/19,1.253,0,0,0,1.16E+09,1.05E+09,1.27E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/21,1.016,0,0,0,6.25E+08,6.11E+08,6.38E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/23,0.91,0,0,0,7.32E+08,7.17E+08,7.47E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/26,1.479,0,0,0,3.85E+08,3.51E+08,4.17E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/28,1.498,0,0,0,7.39E+08,5.05E+08,9.66E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/3/30,1.192,0,0,0,5.12E+08,4.99E+08,5.25E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/2,1.274,0,0,0,4.28E+08,4.13E+08,4.44E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/4,0.451,0,0,0,5.53E+08,5.22E+08,5.80E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/6,1.027,0,0,0,2.41E+08,2.26E+08,2.53E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/9,1.51,0,0,0,1.31E+08,1.14E+08,1.48E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/11,1.765,0,0,0,3.66E+08,2.56E+08,4.66E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/13,0.535,0,0,0,5.52E+08,4.55E+08,6.58E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/16,1.041,0,0,0,2.89E+08,2.62E+08,3.16E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/18,1.102,0,0,0,7.11E+08,6.80E+08,7.43E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/20,1.416,0,0,0,5.25E+08,5.01E+08,5.50E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/23,0.647,0,0,0,5.16E+08,4.41E+08,5.87E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/25,0.768,0,0,0,3.64E+08,3.52E+08,3.77E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/27,1.077,0,0,0,6.61E+08,6.37E+08,6.85E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/4/30,2.426,0,0,0,1.54E+09,1.26E+09,1.81E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/2,1.059,0,0,0,5.52E+08,5.31E+08,5.70E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/4,1.1,0,0,0,1.92E+09,1.86E+09,1.99E+09
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/7,0.875,0,0,0,6.53E+08,5.95E+08,7.10E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/9,0.917,0,0,0,2.52E+08,2.44E+08,2.59E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/11,0.476,0,0,0,4.29E+08,2.85E+08,5.75E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/14,1.286,0,0,0,4.77E+08,4.62E+08,4.91E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/16,0.617,0,0,0,5.48E+08,5.25E+08,5.70E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/18,1.34,0,0,0,4.97E+08,4.68E+08,5.25E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/21,0.544,0,0,0,2.08E+08,1.97E+08,2.20E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/23,0.988,0,0,0,5.27E+08,4.90E+08,5.62E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/25,0.759,0,0,0,5.90E+08,5.74E+08,6.06E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/28,1.139,0,0,0,6.02E+08,5.74E+08,6.30E+08
IN,"South Bend, IN",City of South Bend Wastewater Treatment Plant,2023/5/30,0.809,0,0,0,6.17E+08,6.01E+08,6.32E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/3/21,1.221,0,0,0,3.94E+08,3.72E+08,4.18E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/3/22,2.762,0,0,0,4.97E+08,4.85E+08,5.10E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/3/28,0.776,0,0,0,3.40E+08,2.98E+08,3.82E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/3/29,0.99,0,0,0,3.29E+08,3.11E+08,3.48E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/4,1.501,0,0,0,2.32E+08,2.17E+08,2.50E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/6,1.285,0,0,0,2.86E+08,2.69E+08,3.06E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/11,1.278,0,0,0,4.37E+08,4.24E+08,4.49E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/13,0.97,0,0,0,3.03E+08,2.83E+08,3.22E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/18,1.153,0,0,0,4.46E+08,4.33E+08,4.59E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/20,0.938,7853.930216,4305.33733,11545.42602,3.87E+08,3.75E+08,4.00E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/24,0.97,0,0,0,2.97E+08,2.87E+08,3.07E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/4/27,0.765,0,0,0,2.67E+08,2.53E+08,2.81E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/4,0.806,0,0,0,2.52E+08,1.99E+08,3.18E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/9,1.187,0,0,0,5.43E+08,5.24E+08,5.61E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/10,0.737,0,0,0,2.90E+08,2.68E+08,3.12E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/16,1.383,0,0,0,1.72E+08,1.47E+08,2.00E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/18,0.941,0,0,0,1.76E+08,1.62E+08,1.89E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/23,0.773,0,0,0,4.55E+08,4.25E+08,4.88E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/24,1.104,0,0,0,2.90E+08,2.79E+08,3.00E+08
VT,"South Burlington, VT",South Burlington-Airport Parkway WWTF,2023/5/31,1.445,0,0,0,3.47E+08,2.75E+08,4.19E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/15,0.973,32312.81223,21524.23735,46218.52528,3.32E+08,3.20E+08,3.44E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/17,0.891,10823.10766,6169.021969,15480.34037,1.95E+08,1.85E+08,2.05E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/19,0.708,4186.915416,2175.785513,7168.071878,1.59E+08,1.51E+08,1.67E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/22,0.652,0,0,0,2.16E+08,1.87E+08,2.48E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/24,0.876,0,0,0,1.38E+08,1.19E+08,1.59E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/26,1.121,9072.178886,4137.854728,15531.90701,3.15E+08,3.03E+08,3.27E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/29,1.041,4819.780281,2394.316942,7698.479387,1.31E+08,1.15E+08,1.45E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/1/31,0.368,3645.646102,1894.508425,6241.406592,2.44E+08,2.18E+08,2.69E+08
FL,"South Miami, FL",MDWASD South District WWTF,2023/2/2,2.194,0,0,0,1.99E+08,1.52E+08,2.44E+08
